umap_1,umap_2,label
4.776082,5.586567,Monocyte
6.1118374,6.641971,Monocyte
5.9778843,6.5279,Monocyte
4.213221,5.7440524,Monocyte
4.848273,6.3360567,Monocyte
5.422432,6.1331773,Monocyte
4.9730434,6.336742,Monocyte
-2.5346353,18.732544,Monocyte
5.6360793,6.8541903,Monocyte
8.484844,7.912683,Monocyte
7.2449255,7.5028777,Monocyte
5.5593834,6.140327,Monocyte
5.2455254,5.9219775,Monocyte
4.7062154,6.033422,Monocyte
4.345918,5.7638626,Monocyte
4.8794303,6.313878,Monocyte
8.917577,8.523818,Monocyte
5.510023,8.004388,Monocyte
4.2990637,5.7295446,Monocyte
7.199815,7.051587,Monocyte
7.130584,6.96183,Monocyte
6.07382,6.7888827,Monocyte
5.708729,7.3656116,Monocyte
5.4620624,6.3157682,Monocyte
6.763851,6.910863,Monocyte
4.7969427,6.192734,Monocyte
4.6430826,5.4340835,Monocyte
6.436511,6.831405,Monocyte
6.795027,6.876589,Monocyte
5.573523,7.239408,Monocyte
6.444845,6.525654,Monocyte
4.6512613,6.1328287,Monocyte
6.1081867,6.9418716,Monocyte
6.2491913,8.285729,Monocyte
6.034963,6.7288365,Monocyte
-1.5695877,18.817204,Monocyte
5.083083,5.734727,Monocyte
5.970036,7.8091664,Monocyte
5.000762,5.735124,Monocyte
4.5279484,5.4356513,Monocyte
5.436237,6.975609,Monocyte
5.274376,6.216272,Monocyte
5.65151,5.8689723,Monocyte
4.547572,5.9890447,Monocyte
5.148619,6.651785,Monocyte
5.4083123,7.483547,Monocyte
5.4064775,6.0401397,Monocyte
6.3679194,6.559671,Monocyte
5.8919497,6.9210334,Monocyte
5.105786,5.982418,Monocyte
6.6982446,6.862609,Monocyte
5.424467,6.5002875,Monocyte
5.1199603,6.0969563,Monocyte
5.9872375,6.9861917,Monocyte
6.183773,6.7283926,Monocyte
6.6148334,6.751176,Monocyte
6.232527,6.89681,Monocyte
5.97376,7.1366673,Monocyte
6.2819734,6.927968,Monocyte
5.3512287,6.1457214,Monocyte
5.5783715,7.8705974,Monocyte
4.810436,5.549903,Monocyte
6.1758647,6.913371,Monocyte
4.512248,5.9486985,Monocyte
4.932235,5.5015287,Monocyte
5.0548415,5.7827086,Monocyte
4.8417892,5.780045,Monocyte
6.5980864,7.95087,Monocyte
5.1377926,6.639942,Monocyte
4.419981,5.8548145,Monocyte
-2.3707225,19.01342,Monocyte
5.5213866,6.8160753,Monocyte
8.674759,8.436268,Monocyte
4.4487495,5.9341426,Monocyte
4.9014883,5.58692,Monocyte
5.2000647,6.3575497,Monocyte
5.054881,6.5167217,Monocyte
6.212475,6.973324,Monocyte
10.234771,5.5925946,Monocyte
5.366136,6.2523885,Monocyte
4.8560615,5.723075,Monocyte
7.5376587,7.098135,Monocyte
6.9652567,6.851521,Monocyte
4.8628087,5.758284,Monocyte
8.73936,8.004214,Monocyte
5.7753625,6.7146516,Monocyte
5.416011,7.172435,Monocyte
6.621803,6.844407,Monocyte
6.631733,6.6766815,Monocyte
4.49941,5.6130924,Monocyte
5.23477,6.139436,Monocyte
5.1118503,6.400903,Monocyte
5.193712,6.4514966,Monocyte
5.3279114,7.0571327,Monocyte
-2.204825,19.030113,Monocyte
4.4065857,5.500222,Monocyte
4.4266973,5.6255717,Monocyte
5.601422,6.7100825,Monocyte
-2.5195577,19.148434,Monocyte
5.093031,6.355898,Monocyte
4.376893,5.9170885,Monocyte
6.3208184,6.658657,Monocyte
4.9228444,6.3039384,Monocyte
5.7185283,6.3870544,Monocyte
5.137769,5.6922207,Monocyte
4.79737,5.762165,Monocyte
5.612823,6.936747,Monocyte
5.488373,6.73077,Monocyte
5.130925,5.899021,Monocyte
6.6823964,6.866869,Monocyte
5.341996,6.0902014,Monocyte
6.303529,6.9505215,Monocyte
4.2549305,5.8091903,Monocyte
5.99067,6.462009,Monocyte
5.0678725,6.160629,Monocyte
4.712013,6.1713734,Monocyte
4.3754654,5.6191726,Monocyte
4.7636824,5.9835606,Monocyte
6.8650136,6.916987,Monocyte
5.8219976,7.250769,Monocyte
5.3800673,6.598854,Monocyte
4.849253,5.948238,Monocyte
5.654489,6.330355,Monocyte
5.845426,9.10018,Monocyte
4.273737,5.805148,Monocyte
5.072436,6.0058165,Monocyte
5.909317,6.8773117,Monocyte
4.7874475,5.9955945,Monocyte
-2.428454,18.784212,Monocyte
9.013685,8.321367,Monocyte
5.625883,6.240185,Monocyte
4.6983094,5.9771385,Monocyte
-2.5288777,19.164705,Monocyte
5.5500646,6.2786713,Monocyte
4.6624227,6.0713234,Monocyte
5.8081584,7.265751,Monocyte
-2.404113,18.91221,Monocyte
5.1313024,6.397959,Monocyte
5.5397415,5.9752812,Monocyte
-2.2076023,18.84627,Monocyte
6.1918244,7.5529127,Monocyte
4.3729405,5.8967476,Monocyte
6.565065,6.7771697,Monocyte
4.8788533,5.4886284,Monocyte
5.1096916,5.951222,Monocyte
5.869939,7.281256,Monocyte
5.8946133,6.9260354,Monocyte
5.359445,5.822717,Monocyte
5.380557,6.5623894,Monocyte
6.14713,6.776957,Monocyte
6.429007,6.608914,Monocyte
6.8532076,7.329561,Monocyte
4.718177,5.9984365,Monocyte
5.894723,6.4012365,Monocyte
5.0446754,6.5978045,Monocyte
4.8792863,6.3290515,Monocyte
6.16642,6.8789253,Monocyte
6.6147547,6.8458343,Monocyte
4.4099402,5.747412,Monocyte
4.9150124,5.6014934,Monocyte
5.2308846,6.288657,Monocyte
6.8489556,6.8309536,Monocyte
-2.4809473,18.708616,Monocyte
5.511905,8.081049,Monocyte
6.3070936,8.5502615,Monocyte
6.8677373,6.856589,Monocyte
4.237763,5.6832356,Monocyte
4.833397,5.4933095,Monocyte
5.273391,6.1354704,Monocyte
5.0614448,6.4177485,Monocyte
6.9742055,6.84753,Monocyte
5.4024134,6.2507896,Monocyte
4.825661,5.5113907,Monocyte
4.8994417,5.774428,Monocyte
7.4054475,9.27809,Monocyte
6.3241816,8.796473,Monocyte
4.5229526,5.755239,Monocyte
4.7707405,6.09833,Monocyte
5.417524,6.515481,Monocyte
4.9001646,6.2254314,Monocyte
4.516387,6.0002985,Monocyte
5.371282,6.1357117,Monocyte
5.802281,6.1710157,Monocyte
6.239283,7.0937924,Monocyte
4.507828,5.539496,Monocyte
7.2514772,7.1499314,Monocyte
4.731786,5.8376665,Monocyte
6.4194016,6.845595,Monocyte
4.8387637,5.5594964,Monocyte
6.476337,7.511072,Monocyte
4.620987,6.0028095,Monocyte
6.107711,6.592621,Monocyte
4.4006095,5.575657,Monocyte
5.375411,6.130416,Monocyte
5.7816763,8.785834,Monocyte
4.6474185,6.251862,Monocyte
7.35745,6.993365,Monocyte
6.51803,6.796185,Monocyte
5.1320763,6.6630025,Monocyte
4.700293,5.850412,Monocyte
6.459668,6.990001,Monocyte
6.4609456,6.858703,Monocyte
4.5597653,6.0562687,Monocyte
7.3986197,7.3107505,Monocyte
5.655325,7.4241447,Monocyte
7.531355,7.1099715,Monocyte
6.002865,6.9408855,Monocyte
4.365659,5.5667257,Monocyte
6.460053,6.5598536,Monocyte
-2.4972801,19.080624,Monocyte
4.698543,6.0451984,Monocyte
4.4412384,5.9156303,Monocyte
4.4106455,5.7349577,Monocyte
4.448286,6.1164494,Monocyte
7.7409744,7.0872436,Monocyte
4.727831,6.204477,Monocyte
7.479747,7.0106487,Monocyte
6.43919,6.8833222,Monocyte
4.7141843,5.6080513,Monocyte
5.8481355,6.215249,Monocyte
6.1285276,6.696663,Monocyte
6.7850585,7.030059,Monocyte
5.869917,7.071299,Monocyte
4.52738,5.944521,Monocyte
5.8477454,6.8771176,Monocyte
5.486034,6.126339,Monocyte
6.8382354,7.312711,Monocyte
7.1203713,7.613692,Monocyte
5.523049,6.1429725,Monocyte
4.62764,6.2123866,Monocyte
5.7228656,6.947585,Monocyte
6.088348,6.93625,Monocyte
6.549444,6.740459,Monocyte
5.482961,6.1798115,Monocyte
5.505786,6.232022,Monocyte
4.6686687,6.01925,Monocyte
5.4180603,6.592909,Monocyte
4.8774295,5.792779,Monocyte
4.650084,6.0944977,Monocyte
4.9236307,5.796338,Monocyte
4.7492294,5.745615,Monocyte
5.6440287,7.414281,Monocyte
6.0690866,6.5286016,Monocyte
5.942099,6.540111,Monocyte
5.1780505,5.7024775,Monocyte
4.8490005,5.9038734,Monocyte
6.415183,6.909179,Monocyte
5.649825,6.2223616,Monocyte
7.347244,7.075659,Monocyte
5.6027327,6.4012094,Monocyte
4.96656,6.4796205,Monocyte
4.7826905,5.542822,Monocyte
5.468396,6.3976254,Monocyte
4.773711,6.2521906,Monocyte
7.209376,7.346739,Monocyte
5.829204,7.118276,Monocyte
5.0815673,6.429229,Monocyte
5.188355,7.7517433,Monocyte
5.9132166,6.631178,Monocyte
5.3986187,6.2191176,Monocyte
5.351395,6.293493,Monocyte
4.7372465,5.6928673,Monocyte
4.635354,5.677661,Monocyte
5.465674,6.356231,Monocyte
4.2283735,5.7446647,Monocyte
5.4662466,6.3514957,Monocyte
7.5700154,7.072485,Monocyte
5.6984105,6.420966,Monocyte
5.21998,5.645484,Monocyte
5.1950545,5.6946564,Monocyte
5.5717945,7.794121,Monocyte
5.360062,6.7268243,Monocyte
4.2888794,5.8558846,Monocyte
6.2093115,6.639857,Monocyte
5.1828365,6.470957,Monocyte
5.602691,6.0922813,Monocyte
4.918932,6.0541935,Monocyte
7.2328787,7.1650047,Monocyte
6.461296,6.80669,Monocyte
7.024872,6.9802876,Monocyte
7.519703,6.9933295,Monocyte
5.427843,6.4909573,Monocyte
4.465861,5.5385113,Monocyte
5.4033523,6.8299785,Monocyte
5.024737,5.9543,Monocyte
5.578797,5.9722333,Monocyte
6.1376762,6.4597077,Monocyte
5.5100436,7.8471437,Monocyte
5.33722,6.5964317,Monocyte
6.7293906,7.1544104,Monocyte
6.1179833,6.23472,Monocyte
5.210829,6.0270357,Monocyte
5.6275063,7.277776,Monocyte
5.3621683,6.8705883,Monocyte
5.4364552,6.2932286,Monocyte
5.3827157,9.2875805,Monocyte
6.1482425,6.408492,Monocyte
4.5855045,8.188286,Monocyte
6.9057875,7.221564,Monocyte
6.462297,6.615677,Monocyte
5.060043,6.4506307,Monocyte
5.220235,6.549133,Monocyte
5.0095057,5.884055,Monocyte
5.123671,5.451025,Monocyte
4.960296,5.957502,Monocyte
4.35885,5.9107203,Monocyte
6.1716847,6.9242034,Monocyte
6.5051994,7.0025477,Monocyte
5.5059075,6.7916126,Monocyte
5.342368,6.2411194,Monocyte
5.276655,6.264202,Monocyte
5.6209655,6.5415463,Monocyte
5.131664,6.669825,Monocyte
4.661564,5.5019526,Monocyte
5.585136,6.09326,Monocyte
5.0172095,6.3427453,Monocyte
4.491308,5.9704027,Monocyte
5.0049596,6.286495,Monocyte
5.585603,5.9257393,Monocyte
4.88208,6.454973,Monocyte
5.66384,7.568339,Monocyte
5.8084197,9.142598,Monocyte
4.4716716,5.5794835,Monocyte
4.8000274,5.579262,Monocyte
4.706047,6.116267,Monocyte
-2.4153543,19.064854,Monocyte
6.971369,6.8422713,Monocyte
4.791441,6.3633947,Monocyte
7.586395,7.327599,Monocyte
4.636411,5.494665,Monocyte
4.855274,5.6880894,Monocyte
5.646142,7.06798,Monocyte
5.2563767,6.0567646,Monocyte
5.3812623,6.7802544,Monocyte
7.5320406,7.94098,Monocyte
7.372036,8.179982,Monocyte
6.109129,6.926577,Monocyte
6.446788,6.5235705,Monocyte
8.966356,5.4904995,Monocyte
4.772172,13.133395,Monocyte
6.135831,6.973384,Monocyte
5.1958747,6.412896,Monocyte
5.549792,6.312561,Monocyte
5.0404363,5.961828,Monocyte
5.3143106,6.597814,Monocyte
6.1492033,6.75458,Monocyte
4.6944265,5.7066727,Monocyte
5.0757627,5.6964574,Monocyte
4.6335354,5.656333,Monocyte
6.0488214,6.8012314,Monocyte
5.2202783,6.3480473,Monocyte
4.8915243,5.812406,Monocyte
6.227828,6.706273,Monocyte
4.804258,5.5428977,Monocyte
5.6941185,6.6660657,Monocyte
4.61732,6.304155,Monocyte
6.0350304,6.642621,Monocyte
6.665774,6.872714,Monocyte
5.171438,5.584237,Monocyte
6.7583857,7.293291,Monocyte
4.6767845,5.904549,Monocyte
5.5351677,6.072212,Monocyte
-2.2479427,18.918524,Monocyte
5.9298577,6.989502,Monocyte
4.586968,5.6349435,Monocyte
6.8523183,6.847468,Monocyte
4.86129,5.929078,Monocyte
4.6185727,5.9631276,Monocyte
5.124164,6.770453,Monocyte
5.8591394,7.732202,Monocyte
5.013386,5.90845,Monocyte
6.368549,6.801173,Monocyte
6.245606,6.923611,Monocyte
5.7904425,6.8361506,Monocyte
6.4342456,6.79711,Monocyte
7.42581,7.0550117,Monocyte
5.6484904,7.3502846,Monocyte
7.180978,6.968703,Monocyte
7.5326977,7.1586103,Monocyte
5.6074696,6.777053,Monocyte
5.0895376,6.1175456,Monocyte
5.210269,6.1488423,Monocyte
6.4961314,7.017556,Monocyte
6.2820473,6.764169,Monocyte
6.1833277,6.7461576,Monocyte
6.61521,6.96462,Monocyte
4.8878226,6.221747,Monocyte
5.248794,6.601623,Monocyte
5.690325,6.222793,Monocyte
5.21212,6.5366173,Monocyte
5.189327,5.5509477,Monocyte
7.8108983,7.148147,Monocyte
8.487389,8.077687,Monocyte
6.4023166,7.512164,Monocyte
4.5191574,6.0230284,Monocyte
5.7891707,6.68987,Monocyte
4.6630464,5.8925567,Monocyte
4.813774,5.968175,Monocyte
6.978263,6.907852,Monocyte
4.5922375,5.457408,Monocyte
7.683761,7.2765718,Monocyte
4.872235,6.218694,Monocyte
6.423734,6.5576005,Monocyte
5.581402,7.203383,Monocyte
4.2740445,5.707639,Monocyte
6.4252152,6.809897,Monocyte
4.8658195,5.6643915,Monocyte
8.227545,8.401406,Monocyte
4.2233024,5.7704334,Monocyte
6.262991,7.1069403,Monocyte
5.583153,6.266561,Monocyte
4.618234,5.949571,Monocyte
6.34366,7.0632644,Monocyte
5.7485723,7.2141113,Monocyte
6.5598316,7.2403374,Monocyte
5.8185005,6.2889752,Monocyte
5.5124907,6.7819724,Monocyte
5.955056,6.2494044,Monocyte
5.5797787,7.014187,Monocyte
5.519457,6.7898808,Monocyte
5.083617,5.5662293,Monocyte
5.964239,6.3784866,Monocyte
5.2202206,5.5361056,Monocyte
7.726165,7.2103844,Monocyte
5.785018,6.3851147,Monocyte
4.9345646,6.382294,Monocyte
4.5436053,5.9571533,Monocyte
5.1369166,5.524674,Monocyte
5.572652,6.3757997,Monocyte
5.9186087,6.640919,Monocyte
4.8855786,5.6691704,Monocyte
5.8649893,6.6624274,Monocyte
5.2571783,6.02394,Monocyte
4.4535346,5.8964252,Monocyte
6.529553,7.235548,Monocyte
-2.32159,18.88541,Monocyte
5.776724,7.239185,Monocyte
6.1535254,6.4487824,Monocyte
5.5084453,6.474191,Monocyte
5.2225165,6.289719,Monocyte
4.337865,5.869333,Monocyte
4.917467,5.8528714,Monocyte
6.719919,7.301104,Monocyte
4.6944914,5.6091638,Monocyte
4.6802006,5.6121936,Monocyte
6.414597,6.746819,Monocyte
4.8279824,5.475331,Monocyte
7.149965,7.1265883,Monocyte
5.139707,6.372991,Monocyte
5.112747,5.7759137,Monocyte
4.436906,5.634486,Monocyte
4.6734467,5.7430363,Monocyte
4.517534,5.860134,Monocyte
7.4019465,7.3372684,Monocyte
8.554289,8.215531,Monocyte
4.265244,5.5957675,Monocyte
6.673293,7.075112,Monocyte
-2.3796024,18.828684,Monocyte
5.3999743,6.3855186,Monocyte
5.5183945,6.5419207,Monocyte
4.6718135,5.506984,Monocyte
5.681366,7.095208,Monocyte
6.558823,6.8584223,Monocyte
4.554379,5.7091937,Monocyte
5.1869116,5.633205,Monocyte
6.336311,6.847941,Monocyte
5.0529227,5.8560247,Monocyte
9.334128,5.854116,Monocyte
4.930948,6.103344,Monocyte
5.90863,6.844797,Monocyte
5.974761,6.647047,Monocyte
8.133659,8.5813,Monocyte
7.2438903,7.0783844,Monocyte
-2.284925,18.864244,Monocyte
5.6229954,8.033732,Monocyte
6.2228937,6.52803,Monocyte
4.8907776,6.097779,Monocyte
6.670245,6.8652315,Monocyte
6.1689043,6.839183,Monocyte
4.7450852,5.9132395,Monocyte
5.5750756,6.8246446,Monocyte
4.5114985,5.584844,Monocyte
4.4992576,5.735541,Monocyte
5.2994504,6.416622,Monocyte
6.6839666,7.1331306,Monocyte
5.7565126,7.430138,Monocyte
6.6651726,6.978021,Monocyte
4.8600187,6.096977,Monocyte
5.7178864,6.774277,Monocyte
6.346755,6.6235447,Monocyte
6.121829,6.8400474,Monocyte
5.976286,6.9569674,Monocyte
8.47514,8.024321,Monocyte
4.5699215,5.8467817,Monocyte
7.004572,6.9396043,Monocyte
7.5615425,7.0611577,Monocyte
8.893034,8.5201435,Monocyte
5.0925283,6.2181544,Monocyte
-2.2502325,18.86647,Monocyte
6.2261014,6.560001,Monocyte
5.36984,6.4459915,Monocyte
5.7780757,7.3609176,Monocyte
4.568339,5.4875703,Monocyte
8.683257,7.9861045,Monocyte
5.092609,6.635827,Monocyte
6.040389,6.97313,Monocyte
4.6820335,6.145933,Monocyte
7.2601695,7.1793404,Monocyte
9.058826,10.060088,Monocyte
6.424079,6.718839,Monocyte
5.535073,7.001895,Monocyte
4.4899473,5.507275,Monocyte
5.1940794,6.9026904,Monocyte
5.169243,5.6806602,Monocyte
7.3557305,6.9831734,Monocyte
6.312334,6.7999144,Monocyte
4.9899025,6.158225,Monocyte
6.3417544,6.9131207,Monocyte
-2.1448708,18.983662,Monocyte
5.844711,8.06258,Monocyte
5.3915243,6.717121,Monocyte
8.825843,8.465874,Monocyte
4.220159,5.7378836,Monocyte
8.37576,6.2743196,Monocyte
6.934386,6.935284,Monocyte
4.868043,6.300076,Monocyte
5.024664,6.1387467,Monocyte
4.9948144,6.2467546,Monocyte
6.3286443,6.5362997,Monocyte
5.6748576,6.397564,Monocyte
6.755572,6.915527,Monocyte
-2.462867,18.773464,Monocyte
4.732618,6.35718,Monocyte
4.587737,5.971536,Monocyte
5.3922367,5.7222705,Monocyte
4.9578238,5.538706,Monocyte
8.883467,5.332236,Monocyte
5.0287237,6.131069,Monocyte
4.812499,5.445328,Monocyte
5.77617,6.055988,Monocyte
6.289501,6.523962,Monocyte
6.1976967,6.804504,Monocyte
4.449151,5.8309016,Monocyte
4.7538824,5.6103926,Monocyte
6.953645,6.8575006,Monocyte
5.742836,6.790809,Monocyte
4.9424086,6.4736705,Monocyte
6.676966,6.733637,Monocyte
4.5258465,5.505375,Monocyte
4.955716,6.00047,Monocyte
5.1555915,5.5688667,Monocyte
-2.3828385,18.969807,Monocyte
5.065618,5.515915,Monocyte
-2.1745698,18.975187,Monocyte
5.940443,6.6889715,Monocyte
5.2395825,6.1745186,Monocyte
6.492252,6.6298757,Monocyte
5.040083,6.1277814,Monocyte
5.760918,7.130311,Monocyte
7.0543385,7.041492,Monocyte
6.16925,7.6184583,Monocyte
5.9779053,6.4592047,Monocyte
6.4530554,6.562352,Monocyte
7.192851,6.7203183,Monocyte
4.2671857,5.7035365,Monocyte
6.8054695,7.0328345,Monocyte
6.1897683,7.0109835,Monocyte
4.6239324,5.5267377,Monocyte
4.8048215,8.269327,Monocyte
5.020247,6.0173216,Monocyte
6.9252877,6.7802258,Monocyte
4.2721047,5.727302,Monocyte
5.174413,6.201382,Monocyte
6.487779,7.056309,Monocyte
4.601588,5.6588135,Monocyte
5.5685782,6.263514,Monocyte
5.427434,5.970007,Monocyte
6.978475,6.8908377,Monocyte
4.327571,5.796558,Monocyte
5.8303704,6.626999,Monocyte
5.9449306,6.4316854,Monocyte
4.667425,6.2952356,Monocyte
-2.212187,18.898262,Monocyte
5.106399,6.7060404,Monocyte
5.4518137,6.2527094,Monocyte
5.1850796,5.855236,Monocyte
5.198878,5.5354667,Monocyte
4.8534036,5.998585,Monocyte
5.4074254,6.2280574,Monocyte
5.291193,8.52867,Monocyte
5.426065,6.2186127,Monocyte
5.328499,6.0911713,Monocyte
4.748275,5.4998865,Monocyte
4.6426287,6.000606,Monocyte
7.530896,7.057663,Monocyte
5.4858437,5.9421983,Monocyte
5.5118766,6.1252418,Monocyte
6.704977,6.9527884,Monocyte
5.6745815,6.8251967,Monocyte
6.3952336,6.404646,Monocyte
5.118231,5.522037,Monocyte
6.1184683,7.4561653,Monocyte
4.7411313,5.6344223,Monocyte
6.2579494,6.533605,Monocyte
4.9673405,6.460762,Monocyte
4.812288,6.1959543,Monocyte
6.076427,6.4797287,Monocyte
4.6499963,6.0905905,Monocyte
5.5055747,6.3494344,Monocyte
5.1544847,5.7095747,Monocyte
7.5448747,7.1081386,Monocyte
4.8106856,6.311429,Monocyte
4.587917,5.6493545,Monocyte
6.523943,7.03741,Monocyte
6.038701,6.743132,Monocyte
4.861527,6.1892276,Monocyte
5.054562,6.530176,Monocyte
7.2021527,6.9644423,Monocyte
8.799233,5.8508053,Monocyte
5.595097,6.348878,Monocyte
4.9360676,5.659056,Monocyte
4.242826,5.7538085,Monocyte
5.223534,6.1406384,Monocyte
5.826955,7.704572,Monocyte
5.6788917,6.241803,Monocyte
6.7088914,6.946714,Monocyte
6.977584,7.841997,Monocyte
5.314058,6.1580396,Monocyte
5.0399876,5.937957,Monocyte
4.928188,6.2826443,Monocyte
5.298392,6.038484,Monocyte
4.842304,6.1240277,Monocyte
4.6642704,5.840776,Monocyte
8.737348,5.9111047,Monocyte
5.396055,6.4104466,Monocyte
6.077016,6.9486628,Monocyte
5.9994,6.8521986,Monocyte
4.5504656,5.8761177,Monocyte
4.849287,6.225566,Monocyte
5.550216,6.287283,Monocyte
6.233563,7.0519342,Monocyte
5.0199594,5.736289,Monocyte
4.9834347,6.2669673,Monocyte
4.3891478,5.6322107,Monocyte
6.566116,6.934665,Monocyte
6.0325823,6.9812193,Monocyte
4.843097,6.0093064,Monocyte
4.9500256,5.6009073,Monocyte
4.704948,5.5509014,Monocyte
-2.2410421,18.948507,Monocyte
6.921271,7.2827835,Monocyte
4.9914427,6.035914,Monocyte
6.285353,7.0748215,Monocyte
5.250636,6.0211267,Monocyte
5.7210283,6.2714686,Monocyte
7.7208056,7.1042733,Monocyte
4.793713,5.8590293,Monocyte
-2.359965,18.949856,Monocyte
7.1785755,-4.8972383,Éosinophile
7.038534,-4.9866953,Éosinophile
7.666183,-3.0854056,Éosinophile
8.780044,-7.213114,Éosinophile
7.8407564,-4.605602,Éosinophile
7.066245,-5.555133,Éosinophile
8.438272,-4.797931,Éosinophile
8.072077,-5.81204,Éosinophile
8.071399,-4.4276204,Éosinophile
7.0203705,-4.0687847,Éosinophile
7.9463124,-4.893615,Éosinophile
7.9795146,-3.8587012,Éosinophile
7.618223,-3.9113095,Éosinophile
7.171002,-3.3792777,Éosinophile
8.659849,-6.287999,Éosinophile
7.13318,-3.671455,Éosinophile
8.271194,-4.286278,Éosinophile
7.234451,-4.0625205,Éosinophile
8.498273,-4.900973,Éosinophile
6.8921533,-3.8197968,Éosinophile
7.8671556,-4.44401,Éosinophile
7.1408305,-5.492879,Éosinophile
8.407516,-5.2215333,Éosinophile
7.6840243,-3.3819575,Éosinophile
7.571747,-3.5036807,Éosinophile
7.5752354,-6.059995,Éosinophile
8.015527,-3.5958831,Éosinophile
8.541113,-4.686923,Éosinophile
8.553834,-4.559945,Éosinophile
7.179877,-4.265171,Éosinophile
7.2837634,-4.874461,Éosinophile
7.6337996,-5.0301485,Éosinophile
8.507853,-4.4459796,Éosinophile
8.683801,-4.837109,Éosinophile
8.617839,-4.7776914,Éosinophile
6.8316393,-4.14372,Éosinophile
8.624484,-5.0370173,Éosinophile
8.848257,-5.818504,Éosinophile
7.5119762,-4.3512225,Éosinophile
-2.2521296,18.48556,Éosinophile
7.6618443,-5.939475,Éosinophile
7.2289195,-5.7415757,Éosinophile
8.721326,-5.1110415,Éosinophile
8.65074,-5.2448406,Éosinophile
7.81963,-4.7246056,Éosinophile
7.676739,-4.1248164,Éosinophile
7.4432597,-5.11662,Éosinophile
8.376216,-4.7448387,Éosinophile
7.792472,-5.810189,Éosinophile
8.588354,-5.164016,Éosinophile
8.600946,-4.8422213,Éosinophile
5.751223,-4.535435,Éosinophile
8.809997,-7.242426,Éosinophile
8.161661,-4.5465937,Éosinophile
8.709537,-6.005135,Éosinophile
8.575538,-5.9294887,Éosinophile
7.2347283,-3.7414365,Éosinophile
3.2556126,11.893609,Éosinophile
7.2690396,-4.399047,Éosinophile
7.732814,-4.1748266,Éosinophile
8.647664,-4.5184793,Éosinophile
6.871688,-4.099569,Éosinophile
8.517684,-4.7281785,Éosinophile
7.9364343,-3.6931055,Éosinophile
7.918113,-5.4173374,Éosinophile
8.819761,-4.6546197,Éosinophile
6.864954,-4.639646,Éosinophile
6.989347,-4.872831,Éosinophile
8.382066,-3.9980483,Éosinophile
8.092473,-6.2958035,Éosinophile
7.9969954,-4.185081,Éosinophile
6.856409,-4.6370683,Éosinophile
7.7241597,-5.701518,Éosinophile
5.7602777,-4.5293336,Éosinophile
7.440882,-5.3371215,Éosinophile
7.750418,-4.937708,Éosinophile
7.6133637,-4.501431,Éosinophile
8.127528,-5.561354,Éosinophile
7.352498,-5.4675965,Éosinophile
8.636774,-4.7902336,Éosinophile
8.710074,-5.242875,Éosinophile
7.16368,-3.7893968,Éosinophile
8.346287,-6.1148396,Éosinophile
7.8796954,-3.5347955,Éosinophile
7.8569317,-3.8909538,Éosinophile
8.863885,-5.234954,Éosinophile
7.4712806,-5.774422,Éosinophile
5.853174,-4.521192,Éosinophile
8.449082,-5.861149,Éosinophile
7.5940704,-5.2937684,Éosinophile
7.8129272,-6.3413773,Éosinophile
7.665528,-5.9901314,Éosinophile
8.712175,-5.0011168,Éosinophile
7.02938,-4.6958904,Éosinophile
7.7825418,-6.2233853,Éosinophile
8.683317,-5.557659,Éosinophile
7.2965617,-5.344779,Éosinophile
5.7480607,-4.532605,Éosinophile
7.4995604,-3.4188004,Éosinophile
7.6120086,-4.293107,Éosinophile
7.423362,-4.355429,Éosinophile
8.790978,-4.839517,Éosinophile
8.303168,-4.721382,Éosinophile
8.153659,-5.4765215,Éosinophile
7.6147914,-4.9769835,Éosinophile
7.9636335,-4.378711,Éosinophile
7.128471,-4.0904937,Éosinophile
8.280337,-5.867812,Éosinophile
8.070002,-3.9144669,Éosinophile
6.997457,-3.482641,Éosinophile
8.858768,-5.682284,Éosinophile
7.3856745,-4.6625166,Éosinophile
8.895316,-5.880402,Éosinophile
7.069336,-4.171474,Éosinophile
7.2897644,-4.2047415,Éosinophile
8.664074,-5.7926426,Éosinophile
8.482687,-4.264124,Éosinophile
8.709171,-4.644357,Éosinophile
7.867773,-3.205359,Éosinophile
8.024445,-5.4723783,Éosinophile
5.8069687,-4.5449185,Éosinophile
8.835474,-5.995127,Éosinophile
7.511731,-5.384213,Éosinophile
8.547953,-4.6561694,Éosinophile
8.680092,-5.7274942,Éosinophile
6.87053,-4.703345,Éosinophile
8.658056,-5.1705713,Éosinophile
7.631733,-3.269007,Éosinophile
8.188649,-6.247794,Éosinophile
7.6688557,-3.809284,Éosinophile
7.0304856,-5.1209493,Éosinophile
8.091745,-4.5480037,Éosinophile
7.115046,-3.827671,Éosinophile
8.513009,-5.0521774,Éosinophile
7.8980966,-3.4996097,Éosinophile
7.9527817,-6.3027835,Éosinophile
8.659248,-4.8673944,Éosinophile
7.463385,-5.683726,Éosinophile
7.413147,-4.602899,Éosinophile
7.9582353,-3.9957461,Éosinophile
8.786974,-5.510098,Éosinophile
8.183649,-4.244673,Éosinophile
1.2624683,11.4976425,Éosinophile
8.853703,-6.12296,Éosinophile
7.0101466,-3.80776,Éosinophile
7.9164453,-4.4670553,Éosinophile
7.7597847,-5.925867,Éosinophile
8.806074,-7.2690253,Éosinophile
